tmid_id,Fiction,Romance,Animation,Music,Comedy,War,Horror,Western,Thriller,Adventure,Mystery,Science,Foreign,Drama,Action,Crime,Documentary,History,Family,Fantasy
tt0072440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0063370,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
tt1159985,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0059104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0060789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0054330,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0275287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0089436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0080379,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0077800,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2573198,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3169710,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2488778,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0643109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1018765,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2689958,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0078936,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0040971,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt4058500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt2719848,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt3792960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0069979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0068389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1596345,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt2918988,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0046671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2429414,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1135940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2689354,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1837636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt2954474,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3161960,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt4176776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1723659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0824316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0103268,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2965466,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1129410,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
tt3733778,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt4195368,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0042383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0798423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0033517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0168473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt2224317,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1727790,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tt0021761,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3101132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1297943,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0036823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0023335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt0054263,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0108577,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt4791594,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt3614922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt4115932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0120627,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3517192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt0242256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2368669,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2664910,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt3182596,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2818654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt4401704,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3004746,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0070299,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3407316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt4159182,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt3239442,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0210964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
tt0050974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt4059696,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt4511566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt3685554,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2131532,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3009070,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3064356,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2901516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt1327763,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt2634200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt3134058,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0426568,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0272360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt3401748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt1233487,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3833822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1827354,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1848832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt0809925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0353496,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0117103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
tt0024359,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0057521,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0071224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0071359,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1549584,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0281905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt1658801,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3707106,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0380620,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0071782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt4082068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt5065822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt1935940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt2245171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0082259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0490215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt2049586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1361349,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt3682448,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt1754109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1390539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt0137827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt4034452,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0359679,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0489286,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0229965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt4590482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt1702429,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2994832,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3778086,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt3560464,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2593230,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3740778,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0069161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt1891923,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3515632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0839742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0401385,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0473174,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1794886,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt4647788,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0174862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0063486,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0063010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0232114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0061036,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2386285,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0079738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0075278,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2306783,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3032282,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt1091858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0283534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0366762,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0061933,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0067437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0067242,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0062370,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0050817,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0067719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0235512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0093103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0118537,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0985593,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1493842,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1560993,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3905662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt4224328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2431934,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1298530,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt0106680,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0050103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0029611,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0010195,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0299988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2137376,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2855724,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2251828,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
tt4355574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt4995590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2825230,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2109127,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0069395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0087430,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0062707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0981293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0043261,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1067084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt3526462,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3817962,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3286052,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3919598,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1587427,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt4900018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0296712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt4948452,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt4935418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
tt1959325,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0057589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0052553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0875025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2537390,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2236160,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2559458,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3634940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0214728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1292575,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2996684,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt3414954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt2385138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt1193490,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2835556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0489067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt1942825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0488762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1092034,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt2554270,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt1843120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt1156444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1465518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0969268,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt3479208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt1087906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2972362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt1129415,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt3341072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0102351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt1347007,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1238304,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2972482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt2024506,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1533086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
tt0457007,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0435026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2106741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
tt2173024,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt1483004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt2824852,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0444626,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2825120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0008827,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2191400,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0452345,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0969367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt1307057,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1438522,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2072962,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt1156479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt0425414,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0416853,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1349853,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt2969656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0462684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0295368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2186715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2282917,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt2308725,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tt1722513,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0914845,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1465499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2973516,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1611823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt1740002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt1572168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt2053339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
tt4696222,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3230608,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0891562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt3397948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2739338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
tt4338434,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2618368,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2356464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
tt1558952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tt2140671,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2343266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2910508,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1333015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt3862750,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt0077888,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2822578,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt3181776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt4374460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0405022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0045072,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0040119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt0024703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0035669,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3213684,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1536374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt1424366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt0780577,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt2436516,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0417686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0880504,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt4640564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tt2473510,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0078217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
tt3700456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt2006295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt2922590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt1715223,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt1526578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt2776344,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0118933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0369059,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
tt2325833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0084269,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt3212904,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0871867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
